Rider_Name,Season,Points,Racedays,KMs_Rode,Wins,Top_10s
benjamin-le-montagner,2015.0,0.0,15.0,2480.0,0.0,0.0
benjamin-le-montagner,2014.0,0.0,51.0,7488.0,0.0,0.0
benjamin-le-montagner,2013.0,0.0,44.0,6586.0,0.0,0.0
benjamin-le-montagner,2012.0,8.0,16.0,2476.0,1.0,4.0
benjamin-le-montagner,2011.0,0.0,11.0,1786.0,0.0,0.0
benjamin-le-montagner,2010.0,0.0,4.0,618.0,0.0,0.0
benjamin-le-montagner,2009.0,0.0,4.0,647.0,0.0,0.0
damiano-caruso,2022.0,321.0,18.0,3109.0,3.0,3.0
damiano-caruso,2021.0,895.0,74.0,11915.0,2.0,4.0
damiano-caruso,2020.0,420.0,47.0,7826.0,1.0,1.0
damiano-caruso,2019.0,304.0,73.0,12108.0,0.0,1.0
damiano-caruso,2018.0,739.0,74.0,11469.0,0.0,2.0
damiano-caruso,2017.0,672.0,88.0,13893.0,0.0,3.0
damiano-caruso,2016.0,365.0,70.0,11119.0,0.0,0.0
damiano-caruso,2015.0,386.0,77.0,12315.0,0.0,1.0
damiano-caruso,2014.0,598.0,93.0,13926.0,0.0,3.0
damiano-caruso,2013.0,367.0,76.0,11985.0,1.0,4.0
damiano-caruso,2012.0,366.0,69.0,10833.0,0.0,5.0
damiano-caruso,2011.0,311.0,82.0,12667.0,0.0,1.0
damiano-caruso,2010.0,147.0,42.0,6413.0,0.0,0.0
damiano-caruso,2009.0,38.0,36.0,5378.0,1.0,3.0
damiano-caruso,2008.0,17.0,16.0,2381.0,0.0,3.0
damiano-caruso,2007.0,13.0,8.0,1272.0,0.0,1.0
damiano-caruso,2006.0,0.0,2.0,337.0,0.0,0.0
damiano-caruso,2005.0,167.0,11.0,875.0,2.0,4.0
svein-tuft,2019.0,7.0,47.0,6380.0,0.0,1.0
svein-tuft,2018.0,61.0,55.0,8085.0,1.0,2.0
svein-tuft,2017.0,58.0,62.0,9697.0,1.0,1.0
svein-tuft,2016.0,188.0,67.0,10135.0,0.0,1.0
svein-tuft,2015.0,84.0,65.0,9669.0,0.0,0.0
svein-tuft,2014.0,289.0,80.0,12286.0,2.0,4.0
svein-tuft,2013.0,245.0,82.0,12494.0,2.0,2.0
svein-tuft,2012.0,531.0,69.0,10349.0,3.0,4.0
svein-tuft,2011.0,200.0,56.0,8728.0,5.0,6.0
svein-tuft,2010.0,434.0,74.0,10970.0,3.0,5.0
svein-tuft,2009.0,142.0,79.0,11360.0,1.0,3.0
svein-tuft,2008.0,410.0,29.0,3848.0,4.0,7.0
svein-tuft,2007.0,192.0,52.0,7201.0,3.0,7.0
svein-tuft,2006.0,53.0,31.0,3546.0,3.0,4.0
svein-tuft,2005.0,35.0,19.0,2441.0,1.0,3.0
svein-tuft,2004.0,40.0,15.0,1910.0,1.0,3.0
svein-tuft,2003.0,7.0,9.0,1244.0,0.0,1.0
svein-tuft,2002.0,2.0,4.0,561.0,0.0,1.0
svein-tuft,2001.0,39.0,11.0,1371.0,1.0,3.0
svein-tuft,2000.0,0.0,11.0,1642.0,0.0,0.0
jarlinson-pantano,2019.0,14.0,24.0,3459.0,0.0,0.0
jarlinson-pantano,2018.0,137.0,58.0,9142.0,1.0,1.0
jarlinson-pantano,2017.0,341.0,93.0,14297.0,1.0,4.0
jarlinson-pantano,2016.0,729.0,72.0,11051.0,2.0,5.0
jarlinson-pantano,2015.0,389.0,60.0,9077.0,0.0,2.0
jarlinson-pantano,2014.0,165.0,80.0,12361.0,0.0,1.0
jarlinson-pantano,2013.0,91.0,64.0,9863.0,0.0,1.0
jarlinson-pantano,2012.0,37.0,34.0,5769.0,0.0,0.0
jarlinson-pantano,2011.0,11.0,45.0,6570.0,1.0,1.0
jarlinson-pantano,2010.0,46.0,25.0,3186.0,0.0,3.0
jarlinson-pantano,2009.0,14.0,32.0,4307.0,1.0,1.0
jarlinson-pantano,2008.0,30.0,27.0,3752.0,0.0,1.0
jarlinson-pantano,2007.0,0.0,12.0,1755.0,0.0,0.0
jarlinson-pantano,2006.0,0.0,6.0,462.0,0.0,0.0
jarlinson-pantano,2005.0,0.0,1.0,126.0,0.0,0.0
juan-jose-cobo,2014.0,71.0,13.0,2082.0,0.0,0.0
juan-jose-cobo,2013.0,109.0,58.0,8726.0,0.0,0.0
juan-jose-cobo,2012.0,129.0,71.0,10490.0,0.0,0.0
juan-jose-cobo,2011.0,456.0,80.0,11775.0,0.0,3.0
juan-jose-cobo,2010.0,3.0,52.0,6843.0,0.0,0.0
juan-jose-cobo,2009.0,446.0,77.0,10986.0,1.0,1.0
juan-jose-cobo,2008.0,456.0,94.0,13723.0,3.0,5.0
juan-jose-cobo,2007.0,827.0,68.0,10355.0,3.0,8.0
juan-jose-cobo,2006.0,84.0,56.0,8642.0,0.0,1.0
juan-jose-cobo,2005.0,75.0,67.0,11037.0,0.0,1.0
juan-jose-cobo,2004.0,27.0,54.0,8430.0,0.0,0.0
juan-jose-cobo,2003.0,15.0,16.0,2071.0,1.0,3.0
juan-jose-cobo,2002.0,0.0,4.0,208.0,0.0,1.0
adrian-saez-de-arregi,2013.0,42.0,56.0,8758.0,0.0,0.0
adrian-saez-de-arregi,2012.0,35.0,71.0,10978.0,0.0,0.0
adrian-saez-de-arregi,2011.0,32.0,42.0,6586.0,0.0,2.0
adrian-saez-de-arregi,2010.0,0.0,37.0,5121.0,0.0,0.0
adrian-saez-de-arregi,2009.0,0.0,10.0,1564.0,0.0,0.0
olivier-pardini,2018.0,74.0,45.0,6641.0,0.0,2.0
olivier-pardini,2017.0,162.0,51.0,8026.0,0.0,1.0
olivier-pardini,2016.0,282.0,61.0,9462.0,4.0,9.0
olivier-pardini,2015.0,212.0,64.0,9441.0,1.0,3.0
olivier-pardini,2014.0,48.0,62.0,9427.0,1.0,4.0
olivier-pardini,2013.0,17.0,52.0,7914.0,0.0,1.0
olivier-pardini,2012.0,0.0,32.0,5457.0,0.0,0.0
olivier-pardini,2011.0,14.0,47.0,7727.0,0.0,1.0
olivier-pardini,2010.0,0.0,14.0,2211.0,0.0,0.0
olivier-pardini,2009.0,7.0,31.0,4893.0,0.0,0.0
olivier-pardini,2008.0,15.0,27.0,4321.0,0.0,1.0
olivier-pardini,2007.0,34.0,31.0,4870.0,0.0,2.0
olivier-pardini,2006.0,4.0,18.0,2740.0,0.0,1.0
olivier-pardini,2005.0,2.0,9.0,1309.0,0.0,0.0
olivier-pardini,2004.0,0.0,5.0,681.0,0.0,0.0
olivier-pardini,2003.0,1.0,4.0,405.0,0.0,0.0
olivier-pardini,2002.0,5.0,1.0,0.0,0.0,0.0
alessandro-malaguti,2016.0,50.0,61.0,8977.0,0.0,2.0
alessandro-malaguti,2015.0,73.0,83.0,13285.0,0.0,1.0
alessandro-malaguti,2014.0,38.0,56.0,7693.0,1.0,2.0
alessandro-malaguti,2013.0,173.0,47.0,7047.0,1.0,1.0
alessandro-malaguti,2012.0,0.0,23.0,2930.0,0.0,0.0
alessandro-malaguti,2011.0,17.0,39.0,6114.0,1.0,2.0
alessandro-malaguti,2010.0,0.0,7.0,864.0,0.0,0.0
alessandro-malaguti,2009.0,23.0,12.0,1731.0,1.0,2.0
alessandro-malaguti,2008.0,11.0,7.0,1139.0,0.0,1.0
herve-duclos-lassalle,2009.0,41.0,73.0,11829.0,0.0,0.0
herve-duclos-lassalle,2008.0,133.0,56.0,9149.0,1.0,1.0
herve-duclos-lassalle,2007.0,69.0,72.0,11656.0,0.0,0.0
herve-duclos-lassalle,2006.0,18.0,67.0,10164.0,0.0,0.0
herve-duclos-lassalle,2005.0,42.0,57.0,8922.0,0.0,1.0
herve-duclos-lassalle,2004.0,8.0,42.0,5604.0,1.0,3.0
herve-duclos-lassalle,2003.0,27.0,31.0,3978.0,1.0,2.0
herve-duclos-lassalle,2002.0,0.0,15.0,2079.0,0.0,0.0
herve-duclos-lassalle,2001.0,0.0,5.0,892.0,0.0,0.0
herve-duclos-lassalle,2000.0,0.0,1.0,186.0,0.0,0.0
rudiger-selig,2022.0,25.0,21.0,3083.0,0.0,0.0
rudiger-selig,2021.0,30.0,49.0,7845.0,0.0,1.0
rudiger-selig,2020.0,30.0,50.0,7592.0,0.0,0.0
rudiger-selig,2019.0,210.0,66.0,10759.0,0.0,1.0
rudiger-selig,2018.0,128.0,69.0,10133.0,1.0,2.0
rudiger-selig,2017.0,380.0,84.0,13861.0,0.0,3.0
rudiger-selig,2016.0,132.0,64.0,10002.0,0.0,2.0
rudiger-selig,2015.0,87.0,60.0,8368.0,0.0,2.0
rudiger-selig,2014.0,20.0,55.0,8655.0,0.0,0.0
rudiger-selig,2013.0,137.0,76.0,12236.0,1.0,2.0
rudiger-selig,2012.0,161.0,67.0,10479.0,0.0,1.0
rudiger-selig,2011.0,215.0,56.0,8061.0,2.0,9.0
rudiger-selig,2010.0,23.0,17.0,2237.0,1.0,5.0
rudiger-selig,2009.0,1.0,9.0,1268.0,0.0,1.0
rudiger-selig,2008.0,0.0,12.0,1481.0,0.0,0.0
rudiger-selig,2007.0,14.0,12.0,1089.0,0.0,0.0
rudiger-selig,2006.0,5.0,3.0,284.0,0.0,0.0
jesus-del-nero,2011.0,6.0,34.0,4861.0,0.0,0.0
jesus-del-nero,2010.0,13.0,18.0,2430.0,0.0,2.0
jesus-del-nero,2009.0,200.0,81.0,12254.0,0.0,1.0
jesus-del-nero,2008.0,66.0,63.0,10028.0,0.0,0.0
jesus-del-nero,2007.0,205.0,60.0,9646.0,0.0,1.0
jesus-del-nero,2006.0,284.0,42.0,6156.0,0.0,6.0
jesus-del-nero,2005.0,71.0,46.0,7110.0,1.0,2.0
jesus-del-nero,2004.0,18.0,10.0,1248.0,1.0,2.0
jesus-del-nero,2003.0,0.0,2.0,268.0,0.0,0.0
ruben-plaza,2019.0,74.0,71.0,11257.0,0.0,1.0
ruben-plaza,2018.0,211.0,65.0,9632.0,2.0,3.0
ruben-plaza,2017.0,42.0,53.0,8224.0,0.0,0.0
ruben-plaza,2016.0,55.0,66.0,10697.0,0.0,0.0
ruben-plaza,2015.0,355.0,84.0,12658.0,2.0,2.0
ruben-plaza,2014.0,100.0,68.0,10666.0,0.0,0.0
ruben-plaza,2013.0,260.0,74.0,11615.0,2.0,3.0
ruben-plaza,2012.0,93.0,73.0,11136.0,0.0,0.0
ruben-plaza,2011.0,83.0,32.0,4903.0,0.0,0.0
ruben-plaza,2010.0,435.0,70.0,10814.0,0.0,2.0
ruben-plaza,2009.0,424.0,44.0,6198.0,5.0,13.0
ruben-plaza,2008.0,332.0,46.0,6545.0,3.0,9.0
ruben-plaza,2007.0,279.0,18.0,2743.0,1.0,3.0
ruben-plaza,2006.0,284.0,22.0,3045.0,3.0,6.0
ruben-plaza,2005.0,856.0,64.0,9287.0,5.0,8.0
ruben-plaza,2004.0,202.0,60.0,8820.0,1.0,2.0
ruben-plaza,2003.0,51.0,37.0,5853.0,2.0,2.0
ruben-plaza,2002.0,15.0,41.0,5959.0,0.0,0.0
ruben-plaza,2001.0,0.0,21.0,3495.0,0.0,0.0
ruben-plaza,2000.0,0.0,1.0,31.0,0.0,0.0
ruben-plaza,1998.0,20.0,2.0,138.0,1.0,1.0
ruben-plaza,1997.0,62.0,3.0,122.0,1.0,2.0
daniel-moreno,2018.0,91.0,54.0,7748.0,0.0,0.0
daniel-moreno,2017.0,269.0,69.0,10561.0,0.0,0.0
daniel-moreno,2016.0,536.0,86.0,13619.0,1.0,3.0
daniel-moreno,2015.0,1165.0,72.0,11233.0,1.0,9.0
daniel-moreno,2014.0,866.0,89.0,14102.0,0.0,6.0
daniel-moreno,2013.0,1362.0,86.0,13715.0,3.0,8.0
daniel-moreno,2012.0,1174.0,85.0,13538.0,7.0,10.0
daniel-moreno,2011.0,946.0,80.0,13139.0,3.0,9.0
daniel-moreno,2010.0,283.0,72.0,11739.0,0.0,0.0
daniel-moreno,2009.0,696.0,81.0,12541.0,1.0,7.0
daniel-moreno,2008.0,509.0,64.0,9786.0,1.0,3.0
daniel-moreno,2007.0,839.0,86.0,11953.0,5.0,14.0
daniel-moreno,2006.0,295.0,50.0,7648.0,2.0,5.0
daniel-moreno,2005.0,168.0,46.0,7173.0,0.0,2.0
daniel-moreno,2004.0,40.0,20.0,3106.0,0.0,1.0
daniel-moreno,2003.0,1.0,9.0,1130.0,0.0,1.0
daniel-moreno,2000.0,0.0,1.0,0.0,0.0,0.0
moreno-de-pauw,2019.0,5.0,17.0,2326.0,0.0,0.0
moreno-de-pauw,2018.0,0.0,19.0,2458.0,0.0,0.0
moreno-de-pauw,2017.0,0.0,29.0,4173.0,0.0,0.0
moreno-de-pauw,2016.0,0.0,26.0,3682.0,0.0,0.0
moreno-de-pauw,2015.0,0.0,22.0,3574.0,0.0,0.0
moreno-de-pauw,2014.0,0.0,24.0,3685.0,0.0,0.0
moreno-de-pauw,2013.0,5.0,20.0,2888.0,1.0,1.0
moreno-de-pauw,2012.0,0.0,16.0,2334.0,0.0,0.0
moreno-de-pauw,2011.0,0.0,7.0,1186.0,0.0,0.0
moreno-de-pauw,2010.0,0.0,7.0,1045.0,0.0,0.0
moreno-de-pauw,2009.0,6.0,1.0,120.0,0.0,0.0
moreno-de-pauw,2008.0,105.0,6.0,692.0,0.0,1.0
gorazd-stangelj,2011.0,100.0,57.0,9214.0,0.0,0.0
gorazd-stangelj,2010.0,106.0,68.0,10549.0,1.0,1.0
gorazd-stangelj,2009.0,136.0,51.0,9086.0,0.0,0.0
gorazd-stangelj,2008.0,171.0,49.0,7687.0,0.0,0.0
gorazd-stangelj,2007.0,192.0,84.0,13652.0,0.0,0.0
gorazd-stangelj,2006.0,120.0,71.0,11607.0,0.0,1.0
gorazd-stangelj,2005.0,238.0,82.0,13902.0,0.0,0.0
gorazd-stangelj,2004.0,81.0,57.0,9254.0,0.0,0.0
gorazd-stangelj,2003.0,101.0,38.0,6009.0,0.0,0.0
gorazd-stangelj,2002.0,88.0,55.0,8748.0,0.0,0.0
gorazd-stangelj,2001.0,216.0,55.0,8880.0,1.0,1.0
gorazd-stangelj,2000.0,642.0,49.0,8635.0,3.0,3.0
gorazd-stangelj,1999.0,140.0,31.0,5092.0,0.0,1.0
gorazd-stangelj,1998.0,152.0,17.0,1916.0,3.0,8.0
gorazd-stangelj,1997.0,14.0,2.0,203.0,0.0,0.0
gorazd-stangelj,1996.0,15.0,1.0,156.0,1.0,1.0
gorazd-stangelj,1995.0,14.0,1.0,0.0,0.0,1.0
gorazd-stangelj,1994.0,10.0,1.0,42.0,0.0,0.0
gorazd-stangelj,1993.0,19.0,2.0,4.0,1.0,2.0
gorazd-stangelj,1991.0,150.0,1.0,0.0,1.0,1.0
gorazd-stangelj,1990.0,0.0,1.0,128.0,0.0,0.0
lindsay-de-vylder,2022.0,24.0,18.0,3142.0,0.0,0.0
lindsay-de-vylder,2021.0,14.0,28.0,4266.0,0.0,0.0
lindsay-de-vylder,2020.0,8.0,22.0,3154.0,0.0,0.0
lindsay-de-vylder,2019.0,15.0,30.0,4542.0,0.0,0.0
lindsay-de-vylder,2018.0,32.0,21.0,3486.0,0.0,2.0
lindsay-de-vylder,2017.0,0.0,21.0,3424.0,0.0,0.0
lindsay-de-vylder,2016.0,0.0,8.0,1349.0,0.0,0.0
lindsay-de-vylder,2015.0,0.0,3.0,452.0,0.0,0.0
lindsay-de-vylder,2014.0,1.0,10.0,1445.0,0.0,0.0
lindsay-de-vylder,2013.0,21.0,6.0,664.0,0.0,0.0
lindsay-de-vylder,2012.0,8.0,2.0,262.0,0.0,0.0
jasper-philipsen,2022.0,322.0,26.0,4187.0,3.0,8.0
jasper-philipsen,2021.0,1564.0,67.0,11042.0,9.0,21.0
jasper-philipsen,2020.0,636.0,50.0,8054.0,3.0,8.0
jasper-philipsen,2019.0,772.0,70.0,11540.0,1.0,11.0
jasper-philipsen,2018.0,318.0,43.0,6053.0,6.0,11.0
jasper-philipsen,2017.0,96.0,39.0,5762.0,6.0,9.0
jasper-philipsen,2016.0,316.0,20.0,1920.0,3.0,5.0
jasper-philipsen,2015.0,342.0,20.0,1912.0,0.0,5.0
hector-carretero,2022.0,0.0,23.0,3544.0,0.0,0.0
hector-carretero,2021.0,125.0,70.0,10406.0,1.0,2.0
hector-carretero,2020.0,51.0,45.0,7186.0,0.0,0.0
hector-carretero,2019.0,72.0,84.0,12560.0,0.0,0.0
hector-carretero,2018.0,45.0,71.0,10362.0,0.0,0.0
hector-carretero,2017.0,44.0,61.0,9447.0,0.0,0.0
hector-carretero,2016.0,0.0,12.0,1587.0,0.0,0.0
hector-carretero,2015.0,0.0,1.0,150.0,0.0,0.0
hector-carretero,2014.0,0.0,1.0,146.0,0.0,0.0
hector-carretero,2013.0,0.0,1.0,18.0,0.0,0.0
berik-kupeshov,2011.0,0.0,10.0,1132.0,0.0,0.0
berik-kupeshov,2010.0,0.0,13.0,1624.0,0.0,0.0
berik-kupeshov,2009.0,0.0,21.0,3146.0,0.0,0.0
berik-kupeshov,2008.0,5.0,34.0,5241.0,0.0,0.0
berik-kupeshov,2007.0,0.0,15.0,2036.0,0.0,0.0
berik-kupeshov,2006.0,0.0,2.0,217.0,0.0,0.0
benjamin-verraes,2019.0,0.0,1.0,193.0,0.0,0.0
benjamin-verraes,2016.0,7.0,29.0,4281.0,0.0,0.0
benjamin-verraes,2015.0,30.0,26.0,4342.0,0.0,0.0
benjamin-verraes,2014.0,7.0,18.0,2629.0,0.0,0.0
benjamin-verraes,2013.0,12.0,73.0,11357.0,0.0,0.0
benjamin-verraes,2012.0,52.0,49.0,8036.0,0.0,4.0
benjamin-verraes,2011.0,50.0,46.0,7410.0,0.0,2.0
benjamin-verraes,2010.0,69.0,47.0,7144.0,0.0,5.0
benjamin-verraes,2009.0,0.0,16.0,2140.0,0.0,0.0
benjamin-verraes,2008.0,0.0,1.0,141.0,0.0,0.0
benjamin-verraes,2007.0,0.0,1.0,155.0,0.0,0.0
bart-dockx,2011.0,0.0,42.0,6640.0,0.0,0.0
bart-dockx,2010.0,16.0,60.0,9764.0,0.0,0.0
bart-dockx,2009.0,25.0,70.0,10676.0,0.0,0.0
bart-dockx,2008.0,37.0,62.0,9384.0,0.0,0.0
bart-dockx,2007.0,55.0,81.0,12191.0,0.0,0.0
bart-dockx,2006.0,100.0,82.0,12135.0,0.0,2.0
bart-dockx,2005.0,95.0,78.0,12528.0,0.0,0.0
bart-dockx,2004.0,5.0,43.0,6839.0,0.0,0.0
bart-dockx,2003.0,22.0,23.0,3204.0,0.0,2.0
bart-dockx,2002.0,15.0,14.0,2385.0,1.0,2.0
bart-dockx,2001.0,18.0,5.0,750.0,0.0,0.0
bart-dockx,2000.0,0.0,2.0,200.0,0.0,0.0
bart-dockx,1999.0,40.0,1.0,0.0,0.0,1.0
gregory-joseph,2011.0,0.0,37.0,5198.0,0.0,0.0
gregory-joseph,2010.0,67.0,32.0,5136.0,0.0,2.0
gregory-joseph,2009.0,40.0,32.0,5248.0,0.0,1.0
gregory-joseph,2008.0,9.0,33.0,4928.0,0.0,1.0
gregory-joseph,2007.0,44.0,14.0,2398.0,0.0,0.0
gregory-joseph,2006.0,87.0,12.0,1192.0,0.0,1.0
gregory-joseph,2005.0,92.0,14.0,1409.0,0.0,0.0
fabien-doubey,2022.0,62.0,32.0,4772.0,0.0,1.0
fabien-doubey,2021.0,54.0,74.0,11057.0,0.0,0.0
fabien-doubey,2020.0,93.0,36.0,5597.0,0.0,0.0
fabien-doubey,2019.0,131.0,67.0,10721.0,0.0,0.0
fabien-doubey,2018.0,43.0,67.0,10455.0,0.0,0.0
fabien-doubey,2017.0,39.0,66.0,10308.0,0.0,0.0
fabien-doubey,2016.0,9.0,19.0,3085.0,0.0,0.0
fabien-doubey,2015.0,0.0,20.0,2810.0,0.0,0.0
fabien-doubey,2014.0,0.0,9.0,1321.0,0.0,0.0
nelson-oliveira,2022.0,26.0,24.0,3647.0,0.0,0.0
nelson-oliveira,2021.0,375.0,75.0,12052.0,0.0,2.0
nelson-oliveira,2020.0,202.0,60.0,9501.0,0.0,1.0
nelson-oliveira,2019.0,278.0,79.0,12235.0,0.0,1.0
nelson-oliveira,2018.0,262.0,66.0,10150.0,0.0,0.0
nelson-oliveira,2017.0,248.0,71.0,10751.0,0.0,0.0
nelson-oliveira,2016.0,304.0,75.0,10885.0,1.0,5.0
nelson-oliveira,2015.0,419.0,83.0,12913.0,2.0,3.0
nelson-oliveira,2014.0,190.0,76.0,11439.0,2.0,2.0
nelson-oliveira,2013.0,61.0,68.0,10327.0,0.0,0.0
nelson-oliveira,2012.0,119.0,55.0,8717.0,0.0,2.0
nelson-oliveira,2011.0,96.0,72.0,10530.0,1.0,1.0
nelson-oliveira,2010.0,148.0,52.0,7218.0,0.0,4.0
nelson-oliveira,2009.0,14.0,27.0,3693.0,0.0,1.0
nelson-oliveira,2008.0,0.0,1.0,171.0,0.0,0.0
nelson-oliveira,2007.0,4.0,6.0,484.0,0.0,0.0
nelson-oliveira,2006.0,17.0,5.0,288.0,1.0,2.0
thor-hushovd,2014.0,171.0,63.0,10368.0,0.0,4.0
thor-hushovd,2013.0,656.0,74.0,11395.0,9.0,11.0
thor-hushovd,2012.0,87.0,31.0,4848.0,0.0,0.0
thor-hushovd,2011.0,847.0,65.0,10812.0,4.0,8.0
thor-hushovd,2010.0,1298.0,70.0,11890.0,5.0,9.0
thor-hushovd,2009.0,1374.0,71.0,11065.0,7.0,20.0
thor-hushovd,2008.0,840.0,69.0,10976.0,6.0,14.0
thor-hushovd,2007.0,1110.0,77.0,12987.0,2.0,12.0
thor-hushovd,2006.0,1645.0,88.0,14403.0,7.0,20.0
thor-hushovd,2005.0,1163.0,78.0,12950.0,6.0,15.0
thor-hushovd,2004.0,1198.0,73.0,11816.0,10.0,17.0
thor-hushovd,2003.0,514.0,76.0,11432.0,3.0,7.0
thor-hushovd,2002.0,479.0,91.0,13924.0,3.0,10.0
thor-hushovd,2001.0,527.0,73.0,11845.0,7.0,9.0
thor-hushovd,2000.0,475.0,54.0,8648.0,5.0,14.0
thor-hushovd,1999.0,158.0,30.0,4026.0,8.0,9.0
thor-hushovd,1998.0,104.0,9.0,1205.0,2.0,3.0
thor-hushovd,1996.0,30.0,3.0,0.0,2.0,2.0
thor-hushovd,1995.0,20.0,2.0,123.0,1.0,1.0
robbe-ghys,2022.0,53.0,14.0,2617.0,0.0,0.0
robbe-ghys,2021.0,40.0,27.0,4016.0,1.0,1.0
robbe-ghys,2020.0,0.0,11.0,1480.0,0.0,0.0
robbe-ghys,2019.0,10.0,25.0,3791.0,0.0,0.0
robbe-ghys,2018.0,26.0,16.0,2286.0,1.0,6.0
robbe-ghys,2017.0,11.0,17.0,2534.0,0.0,1.0
robbe-ghys,2016.0,10.0,15.0,2122.0,0.0,1.0
robbe-ghys,2015.0,106.0,16.0,1531.0,0.0,2.0
robbe-ghys,2014.0,103.0,9.0,812.0,0.0,0.0
dominic-klemme,2021.0,0.0,1.0,89.0,0.0,0.0
dominic-klemme,2014.0,10.0,52.0,7873.0,0.0,0.0
dominic-klemme,2013.0,27.0,49.0,7875.0,0.0,0.0
dominic-klemme,2012.0,5.0,45.0,7012.0,0.0,0.0
dominic-klemme,2011.0,100.0,69.0,10381.0,1.0,1.0
dominic-klemme,2010.0,185.0,84.0,13295.0,0.0,1.0
dominic-klemme,2009.0,33.0,63.0,10281.0,0.0,1.0
dominic-klemme,2008.0,139.0,50.0,7853.0,4.0,7.0
dominic-klemme,2007.0,54.0,49.0,7189.0,0.0,0.0
dominic-klemme,2006.0,0.0,21.0,3284.0,0.0,0.0
dominic-klemme,2005.0,0.0,1.0,159.0,0.0,0.0
dominic-klemme,2004.0,5.0,7.0,722.0,0.0,0.0
nils-eekhoff,2022.0,10.0,4.0,639.0,0.0,0.0
nils-eekhoff,2021.0,184.0,59.0,9454.0,0.0,2.0
nils-eekhoff,2020.0,174.0,27.0,4270.0,0.0,2.0
nils-eekhoff,2019.0,74.0,48.0,6409.0,3.0,6.0
nils-eekhoff,2018.0,32.0,48.0,7175.0,1.0,5.0
nils-eekhoff,2017.0,28.0,40.0,5186.0,1.0,1.0
nils-eekhoff,2016.0,455.0,26.0,2541.0,2.0,5.0
nils-eekhoff,2015.0,173.0,20.0,1945.0,0.0,2.0
nans-peters,2022.0,21.0,17.0,2786.0,0.0,0.0
nans-peters,2021.0,28.0,50.0,7821.0,0.0,0.0
nans-peters,2020.0,215.0,65.0,10419.0,1.0,2.0
nans-peters,2019.0,368.0,74.0,12169.0,1.0,4.0
nans-peters,2018.0,146.0,76.0,11453.0,0.0,1.0
nans-peters,2017.0,38.0,50.0,7830.0,0.0,0.0
nans-peters,2016.0,12.0,41.0,6023.0,0.0,0.0
nans-peters,2015.0,47.0,34.0,4534.0,0.0,2.0
nans-peters,2014.0,12.0,16.0,2241.0,0.0,1.0
nans-peters,2013.0,0.0,8.0,898.0,0.0,0.0
nans-peters,2012.0,164.0,6.0,611.0,2.0,3.0
nans-peters,2011.0,3.0,2.0,190.0,0.0,0.0
michael-gogl,2022.0,60.0,21.0,3483.0,0.0,0.0
michael-gogl,2021.0,152.0,59.0,10002.0,0.0,0.0
michael-gogl,2020.0,80.0,54.0,8726.0,0.0,1.0
michael-gogl,2019.0,99.0,69.0,11095.0,0.0,1.0
michael-gogl,2018.0,210.0,70.0,10675.0,0.0,0.0
michael-gogl,2017.0,129.0,65.0,10268.0,0.0,1.0
michael-gogl,2016.0,192.0,81.0,12482.0,0.0,1.0
michael-gogl,2015.0,26.0,57.0,8954.0,1.0,3.0
michael-gogl,2014.0,6.0,41.0,5760.0,1.0,2.0
michael-gogl,2013.0,0.0,22.0,3258.0,0.0,0.0
michael-gogl,2012.0,0.0,18.0,2298.0,0.0,0.0
michael-gogl,2011.0,5.0,9.0,963.0,0.0,0.0
michael-gogl,2010.0,4.0,9.0,929.0,0.0,0.0
oleg-chuzhda,2013.0,0.0,3.0,476.0,0.0,0.0
oleg-chuzhda,2012.0,9.0,25.0,3619.0,0.0,0.0
oleg-chuzhda,2011.0,26.0,60.0,9614.0,0.0,1.0
oleg-chuzhda,2010.0,44.0,47.0,6824.0,1.0,2.0
oleg-chuzhda,2009.0,81.0,54.0,8012.0,1.0,1.0
oleg-chuzhda,2008.0,161.0,56.0,8716.0,1.0,1.0
oleg-chuzhda,2007.0,3.0,53.0,7151.0,0.0,0.0
oleg-chuzhda,2006.0,0.0,21.0,3253.0,0.0,0.0
oleg-chuzhda,2005.0,0.0,6.0,890.0,0.0,0.0
oleg-chuzhda,2003.0,0.0,2.0,145.0,0.0,0.0
oleg-chuzhda,2002.0,0.0,1.0,128.0,0.0,0.0
jannik-steimle,2022.0,73.0,22.0,4126.0,0.0,0.0
jannik-steimle,2021.0,193.0,39.0,5962.0,1.0,3.0
jannik-steimle,2020.0,223.0,45.0,7462.0,2.0,4.0
jannik-steimle,2019.0,214.0,50.0,7096.0,7.0,11.0
jannik-steimle,2018.0,124.0,59.0,8693.0,2.0,5.0
jannik-steimle,2017.0,7.0,16.0,2346.0,0.0,1.0
jannik-steimle,2016.0,15.0,31.0,4621.0,1.0,1.0
jannik-steimle,2015.0,0.0,3.0,209.0,0.0,0.0
alberto-nardin,2016.0,6.0,53.0,8205.0,0.0,0.0
alberto-nardin,2015.0,0.0,55.0,8040.0,0.0,0.0
alberto-nardin,2014.0,0.0,2.0,233.0,0.0,0.0
alberto-nardin,2013.0,0.0,2.0,334.0,0.0,0.0
alberto-nardin,2012.0,0.0,9.0,1322.0,0.0,0.0
alberto-nardin,2011.0,0.0,3.0,516.0,0.0,0.0
alberto-nardin,2010.0,0.0,6.0,983.0,0.0,0.0
alberto-nardin,2009.0,0.0,7.0,988.0,0.0,0.0
